customer_id,customer_name,gender,age,city,state,region,signup_date,acquisition_channel,loyalty_tier,customer_segment_seed
C108665,Customer 08665,Female,34,Hyderabad,Telangana,South,2023-03-11,Organic Search,Bronze,Occasional
C108666,Customer 08666,Female,18,Mumbai,Maharashtra,West,2025-06-25,Paid Search,Silver,Prime
C108667,Customer 08667,Male,31,Lucknow,Uttar Pradesh,North,2024-05-05,Influencer,Bronze,Occasional
C108668,Customer 08668,Female,32,Mumbai,Maharashtra,West,2023-01-29,Affiliate,Bronze,Occasional
C108669,Customer 08669,Female,21,Delhi,Delhi,North,2025-05-19,Paid Search,Bronze,Occasional
C108670,Customer 08670,Male,29,Hyderabad,Telangana,South,2024-12-03,Email,Bronze,Discount Seeker
C108671,Customer 08671,Male,44,Delhi,Delhi,North,2023-03-14,Social,Bronze,Occasional
C108672,Customer 08672,Male,45,Chennai,Tamil Nadu,South,2023-09-25,Direct,Bronze,Occasional
C108673,Customer 08673,Male,28,Hyderabad,Telangana,South,2023-01-19,Social,Gold,Occasional
C108674,Customer 08674,Male,38,Bhopal,Madhya Pradesh,Central,2025-09-15,Email,Gold,New
C108675,Customer 08675,Female,18,Mumbai,Maharashtra,West,2023-01-26,Organic Search,Bronze,Discount Seeker
C108676,Customer 08676,Female,30,Chennai,Tamil Nadu,South,2025-04-03,Paid Search,Gold,Loyal
C108677,Customer 08677,Male,35,Kolkata,West Bengal,East,2024-06-13,Organic Search,Bronze,Occasional
C108678,Customer 08678,Female,48,Mumbai,Maharashtra,West,2024-08-26,Email,Bronze,Loyal
C108679,Customer 08679,Male,45,Pune,Maharashtra,West,2025-04-20,Social,Gold,Prime
C108680,Customer 08680,Non-binary,35,Surat,Gujarat,West,2025-07-15,Paid Search,Bronze,Discount Seeker
C108681,Customer 08681,Female,24,Jaipur,Rajasthan,North,2023-05-12,Paid Search,Bronze,Occasional
C108682,Customer 08682,Male,47,Indore,Madhya Pradesh,Central,2023-01-19,Social,Bronze,Loyal
C108683,Customer 08683,Female,30,Kolkata,West Bengal,East,2023-05-09,Organic Search,Silver,Occasional
C108684,Customer 08684,Female,37,Bengaluru,Karnataka,South,2024-12-07,Direct,Silver,Loyal
C108685,Customer 08685,Female,32,Indore,Madhya Pradesh,Central,2024-08-11,Direct,Silver,Prime
C108686,Customer 08686,Male,53,Delhi,Delhi,North,2023-03-28,Email,Bronze,Occasional
C108687,Customer 08687,Prefer not to say,27,Chennai,Tamil Nadu,South,2023-08-31,Direct,Bronze,Loyal
C108688,Customer 08688,Female,42,Ahmedabad,Gujarat,West,2024-07-10,Email,Bronze,Prime
C108689,Customer 08689,Male,32,Surat,Gujarat,West,2025-01-25,Social,Gold,Discount Seeker
C108690,Customer 08690,Female,39,Kochi,Kerala,South,2023-12-22,Email,Gold,New
C108691,Customer 08691,Female,49,Mumbai,Maharashtra,West,2025-09-09,Organic Search,Bronze,Prime
C108692,Customer 08692,Male,18,Kolkata,West Bengal,East,2025-10-23,Organic Search,Bronze,Occasional
C108693,Customer 08693,Male,32,Delhi,Delhi,North,2025-03-03,Social,Bronze,Loyal
C108694,Customer 08694,Male,24,Jaipur,Rajasthan,North,2024-04-15,Organic Search,Gold,Prime
C108695,Customer 08695,Non-binary,37,Kolkata,West Bengal,East,2025-06-26,Affiliate,Platinum,Occasional
C108696,Customer 08696,Female,40,Delhi,Delhi,North,2025-01-23,Organic Search,Bronze,Discount Seeker
C108697,Customer 08697,Male,28,Lucknow,Uttar Pradesh,North,2024-06-21,Social,Silver,Occasional
C108698,Customer 08698,Female,28,Hyderabad,Telangana,South,2024-04-04,Social,Bronze,Prime
C108699,Customer 08699,Male,35,Chennai,Tamil Nadu,South,2025-05-11,Organic Search,Bronze,Occasional
C108700,Customer 08700,Female,20,Gurugram,Haryana,North,2024-07-30,Paid Search,Silver,Discount Seeker
C108701,Customer 08701,Female,36,Pune,Maharashtra,West,2023-07-09,Social,Silver,Occasional
C108702,Customer 08702,Male,25,Pune,Maharashtra,West,2025-10-31,Organic Search,Silver,Occasional
C108703,Customer 08703,Female,40,Mumbai,Maharashtra,West,2023-03-12,Organic Search,Bronze,Loyal
C108704,Customer 08704,Male,20,Delhi,Delhi,North,2024-12-20,Organic Search,Silver,New
C108705,Customer 08705,Prefer not to say,27,Mumbai,Maharashtra,West,2024-11-09,Social,Bronze,New
C108706,Customer 08706,Female,25,Bengaluru,Karnataka,South,2024-08-29,Direct,Silver,Discount Seeker
C108707,Customer 08707,Male,30,Bengaluru,Karnataka,South,2023-02-23,Affiliate,Bronze,Prime
C108708,Customer 08708,Prefer not to say,47,Chennai,Tamil Nadu,South,2024-05-24,Paid Search,Bronze,Occasional
C108709,Customer 08709,Male,41,Kolkata,West Bengal,East,2025-07-12,Email,Silver,Loyal
C108710,Customer 08710,Female,28,Delhi,Delhi,North,2023-09-05,Influencer,Gold,Prime
C108711,Customer 08711,Male,28,Pune,Maharashtra,West,2024-12-16,Social,Bronze,Occasional
C108712,Customer 08712,Male,42,Kochi,Kerala,South,2025-06-07,Direct,Silver,Occasional
C108713,Customer 08713,Male,21,Delhi,Delhi,North,2025-09-12,Affiliate,Silver,New
C108714,Customer 08714,Male,33,Pune,Maharashtra,West,2024-06-18,Organic Search,Silver,Discount Seeker
C108715,Customer 08715,Female,27,Mumbai,Maharashtra,West,2023-11-21,Social,Bronze,Prime
C108716,Customer 08716,Male,31,Chennai,Tamil Nadu,South,2024-12-25,Direct,Silver,Prime
C108717,Customer 08717,Female,41,Ahmedabad,Gujarat,West,2024-05-18,Organic Search,Bronze,New
C108718,Customer 08718,Male,26,Mumbai,Maharashtra,West,2024-10-11,Organic Search,Bronze,Discount Seeker
C108719,Customer 08719,Male,43,Bengaluru,Karnataka,South,2025-02-06,Paid Search,Bronze,Prime
C108720,Customer 08720,Prefer not to say,55,Surat,Gujarat,West,2025-01-05,Organic Search,Silver,Discount Seeker
C108721,Customer 08721,Female,39,Delhi,Delhi,North,2023-09-09,Organic Search,Bronze,Occasional
C108722,Customer 08722,Female,32,Kolkata,West Bengal,East,2025-02-21,Social,Gold,Discount Seeker
C108723,Customer 08723,Female,45,Pune,Maharashtra,West,2024-07-14,Affiliate,Silver,Occasional
C108724,Customer 08724,Female,22,Delhi,Delhi,North,2025-08-21,Organic Search,Bronze,Discount Seeker
C108725,Customer 08725,Female,48,Ahmedabad,Gujarat,West,2024-11-13,Direct,Bronze,Occasional
C108726,Customer 08726,Male,25,Chennai,Tamil Nadu,South,2025-07-12,Influencer,Bronze,Occasional
C108727,Customer 08727,Female,55,Mumbai,Maharashtra,West,2025-10-10,Social,Silver,Loyal
C108728,Customer 08728,Non-binary,26,Bhopal,Madhya Pradesh,Central,2025-10-26,Influencer,Silver,Occasional
C108729,Customer 08729,Female,40,Hyderabad,Telangana,South,2025-02-09,Email,Bronze,Prime
C108730,Customer 08730,Female,18,Ahmedabad,Gujarat,West,2024-09-10,Organic Search,Bronze,Occasional
C108731,Customer 08731,Male,31,Delhi,Delhi,North,2023-05-03,Organic Search,Bronze,Prime
C108732,Customer 08732,Female,22,Mumbai,Maharashtra,West,2024-02-04,Social,Bronze,Loyal
C108733,Customer 08733,Male,19,Ahmedabad,Gujarat,West,2024-05-06,Direct,Bronze,Prime
C108734,Customer 08734,Male,45,Kolkata,West Bengal,East,2025-03-18,Organic Search,Gold,Occasional
C108735,Customer 08735,Male,21,Delhi,Delhi,North,2024-09-01,Email,Platinum,Occasional
C108736,Customer 08736,Male,26,Ahmedabad,Gujarat,West,2024-03-30,Affiliate,Silver,Occasional
C108737,Customer 08737,Male,24,Hyderabad,Telangana,South,2023-06-01,Influencer,Bronze,Occasional
C108738,Customer 08738,Prefer not to say,44,Bengaluru,Karnataka,South,2025-01-10,Direct,Platinum,Loyal
C108739,Customer 08739,Female,43,Jaipur,Rajasthan,North,2024-03-23,Organic Search,Bronze,Discount Seeker
C108740,Customer 08740,Male,46,Pune,Maharashtra,West,2023-02-07,Organic Search,Bronze,Occasional
C108741,Customer 08741,Male,25,Hyderabad,Telangana,South,2023-10-21,Organic Search,Gold,Occasional
C108742,Customer 08742,Female,46,Ahmedabad,Gujarat,West,2025-06-29,Paid Search,Bronze,New
C108743,Customer 08743,Male,25,Chennai,Tamil Nadu,South,2023-05-03,Direct,Bronze,Loyal
C108744,Customer 08744,Male,25,Indore,Madhya Pradesh,Central,2024-02-25,Email,Silver,Occasional
C108745,Customer 08745,Female,26,Lucknow,Uttar Pradesh,North,2024-06-13,Direct,Bronze,Prime
C108746,Customer 08746,Female,26,Bengaluru,Karnataka,South,2023-03-28,Social,Bronze,New
C108747,Customer 08747,Male,32,Hyderabad,Telangana,South,2023-06-21,Social,Silver,Occasional
C108748,Customer 08748,Female,25,Bhopal,Madhya Pradesh,Central,2025-08-31,Paid Search,Platinum,Loyal
C108749,Customer 08749,Female,35,Kochi,Kerala,South,2024-09-03,Social,Bronze,Occasional
C108750,Customer 08750,Male,18,Delhi,Delhi,North,2023-08-06,Affiliate,Bronze,New
C108751,Customer 08751,Male,35,Delhi,Delhi,North,2023-06-25,Email,Bronze,Loyal
C108752,Customer 08752,Male,22,Bengaluru,Karnataka,South,2024-03-16,Affiliate,Silver,New
C108753,Customer 08753,Female,26,Surat,Gujarat,West,2025-01-18,Direct,Silver,Discount Seeker
C108754,Customer 08754,Female,27,Indore,Madhya Pradesh,Central,2025-01-25,Organic Search,Gold,Discount Seeker
C108755,Customer 08755,Male,42,Jaipur,Rajasthan,North,2023-07-22,Paid Search,Silver,Loyal
C108756,Customer 08756,Female,38,Delhi,Delhi,North,2025-01-21,Email,Gold,Occasional
C108757,Customer 08757,Male,31,Surat,Gujarat,West,2025-07-16,Social,Bronze,Occasional
C108758,Customer 08758,Male,26,Mumbai,Maharashtra,West,2023-08-23,Organic Search,Gold,Occasional
C108759,Customer 08759,Female,41,Hyderabad,Telangana,South,2023-01-28,Organic Search,Platinum,Loyal
C108760,Customer 08760,Male,51,Bengaluru,Karnataka,South,2025-09-19,Direct,Bronze,New
C108761,Customer 08761,Male,33,Chennai,Tamil Nadu,South,2024-06-24,Direct,Bronze,Loyal
C108762,Customer 08762,Male,18,Chennai,Tamil Nadu,South,2025-03-14,Paid Search,Silver,Discount Seeker
C108763,Customer 08763,Male,26,Delhi,Delhi,North,2023-11-28,Email,Silver,Prime
C108764,Customer 08764,Female,39,Delhi,Delhi,North,2023-11-06,Organic Search,Silver,Discount Seeker
C108765,Customer 08765,Male,29,Jaipur,Rajasthan,North,2023-08-21,Organic Search,Gold,Discount Seeker
C108766,Customer 08766,Male,24,Mumbai,Maharashtra,West,2023-08-13,Paid Search,Bronze,Loyal
C108767,Customer 08767,Male,24,Hyderabad,Telangana,South,2024-05-03,Paid Search,Platinum,Occasional
C108768,Customer 08768,Female,34,Delhi,Delhi,North,2023-04-20,Influencer,Gold,Loyal
C108769,Customer 08769,Male,18,Bengaluru,Karnataka,South,2025-05-21,Organic Search,Bronze,Loyal
C108770,Customer 08770,Male,33,Delhi,Delhi,North,2024-06-13,Social,Bronze,Occasional
C108771,Customer 08771,Female,34,Kolkata,West Bengal,East,2025-08-05,Direct,Silver,Discount Seeker
C108772,Customer 08772,Female,29,Hyderabad,Telangana,South,2024-06-03,Organic Search,Bronze,Discount Seeker
C108773,Customer 08773,Female,23,Bengaluru,Karnataka,South,2023-11-10,Social,Silver,Discount Seeker
C108774,Customer 08774,Male,43,Lucknow,Uttar Pradesh,North,2024-06-16,Paid Search,Silver,Discount Seeker
C108775,Customer 08775,Female,20,Mumbai,Maharashtra,West,2023-06-09,Organic Search,Platinum,Occasional
C108776,Customer 08776,Male,35,Ahmedabad,Gujarat,West,2025-05-02,Paid Search,Bronze,New
C108777,Customer 08777,Female,40,Delhi,Delhi,North,2025-01-15,Affiliate,Silver,New
C108778,Customer 08778,Female,35,Kochi,Kerala,South,2023-06-02,Social,Platinum,Occasional
C108779,Customer 08779,Female,45,Mumbai,Maharashtra,West,2024-08-25,Organic Search,Bronze,New
C108780,Customer 08780,Female,22,Chennai,Tamil Nadu,South,2024-07-10,Social,Bronze,New
C108781,Customer 08781,Female,25,Pune,Maharashtra,West,2023-07-28,Affiliate,Bronze,Discount Seeker
C108782,Customer 08782,Female,28,Chennai,Tamil Nadu,South,2023-05-07,Email,Bronze,Discount Seeker
C108783,Customer 08783,Male,66,Jaipur,Rajasthan,North,2025-02-25,Influencer,Bronze,Prime
C108784,Customer 08784,Male,38,Mumbai,Maharashtra,West,2023-10-01,Affiliate,Bronze,Loyal
C108785,Customer 08785,Male,40,Hyderabad,Telangana,South,2024-06-21,Organic Search,Silver,Loyal
C108786,Customer 08786,Female,40,Surat,Gujarat,West,2023-09-14,Organic Search,Silver,Loyal
C108787,Customer 08787,Female,34,Surat,Gujarat,West,2024-11-07,Social,Bronze,Discount Seeker
C108788,Customer 08788,Female,43,Hyderabad,Telangana,South,2023-02-20,Social,Bronze,Loyal
C108789,Customer 08789,Male,18,Chennai,Tamil Nadu,South,2024-01-07,Social,Silver,Occasional
C108790,Customer 08790,Male,36,Ahmedabad,Gujarat,West,2024-07-20,Email,Silver,Occasional
C108791,Customer 08791,Male,37,Jaipur,Rajasthan,North,2024-03-30,Paid Search,Silver,Prime
C108792,Customer 08792,Male,43,Surat,Gujarat,West,2024-09-25,Influencer,Bronze,Discount Seeker
C108793,Customer 08793,Female,21,Lucknow,Uttar Pradesh,North,2023-07-06,Social,Bronze,Discount Seeker
C108794,Customer 08794,Female,22,Hyderabad,Telangana,South,2024-04-02,Affiliate,Silver,Prime
C108795,Customer 08795,Non-binary,23,Pune,Maharashtra,West,2025-02-21,Social,Gold,Occasional
C108796,Customer 08796,Female,38,Hyderabad,Telangana,South,2023-12-12,Email,Silver,Occasional
C108797,Customer 08797,Female,38,Mumbai,Maharashtra,West,2023-06-12,Influencer,Bronze,Occasional
C108798,Customer 08798,Female,24,Lucknow,Uttar Pradesh,North,2025-05-27,Organic Search,Bronze,Loyal
C108799,Customer 08799,Prefer not to say,52,Pune,Maharashtra,West,2025-03-16,Social,Silver,Loyal
C108800,Customer 08800,Male,36,Mumbai,Maharashtra,West,2024-12-05,Email,Platinum,Prime
C108801,Customer 08801,Female,34,Kolkata,West Bengal,East,2025-04-05,Direct,Silver,Discount Seeker
C108802,Customer 08802,Female,31,Delhi,Delhi,North,2025-03-17,Email,Bronze,Occasional
C108803,Customer 08803,Male,42,Mumbai,Maharashtra,West,2025-02-11,Paid Search,Bronze,Occasional
C108804,Customer 08804,Female,37,Pune,Maharashtra,West,2024-06-11,Email,Bronze,Occasional
C108805,Customer 08805,Female,52,Ahmedabad,Gujarat,West,2023-01-21,Email,Silver,Occasional
C108806,Customer 08806,Female,21,Chennai,Tamil Nadu,South,2024-09-09,Organic Search,Bronze,Discount Seeker
C108807,Customer 08807,Female,18,Mumbai,Maharashtra,West,2023-10-10,Email,Bronze,Loyal
C108808,Customer 08808,Female,26,Chennai,Tamil Nadu,South,2025-03-11,Social,Bronze,Discount Seeker
C108809,Customer 08809,Male,39,Mumbai,Maharashtra,West,2024-04-29,Paid Search,Gold,Loyal
C108810,Customer 08810,Male,29,Indore,Madhya Pradesh,Central,2025-07-25,Paid Search,Bronze,Prime
C108811,Customer 08811,Male,46,Delhi,Delhi,North,2024-09-08,Affiliate,Bronze,Discount Seeker
C108812,Customer 08812,Female,29,Surat,Gujarat,West,2024-07-23,Organic Search,Bronze,Discount Seeker
C108813,Customer 08813,Female,44,Mumbai,Maharashtra,West,2025-08-09,Paid Search,Silver,Discount Seeker
C108814,Customer 08814,Male,25,Mumbai,Maharashtra,West,2024-05-06,Email,Bronze,Occasional
C108815,Customer 08815,Female,45,Hyderabad,Telangana,South,2024-01-24,Organic Search,Gold,Discount Seeker
C108816,Customer 08816,Female,47,Ahmedabad,Gujarat,West,2024-01-20,Organic Search,Silver,Loyal
C108817,Customer 08817,Female,27,Indore,Madhya Pradesh,Central,2025-06-24,Influencer,Bronze,Loyal
C108818,Customer 08818,Female,38,Chennai,Tamil Nadu,South,2025-02-21,Social,Gold,Occasional
C108819,Customer 08819,Male,36,Bengaluru,Karnataka,South,2023-06-19,Paid Search,Bronze,Discount Seeker
C108820,Customer 08820,Female,38,Mumbai,Maharashtra,West,2024-05-24,Organic Search,Silver,Loyal
C108821,Customer 08821,Male,46,Chennai,Tamil Nadu,South,2024-01-20,Organic Search,Silver,Prime
C108822,Customer 08822,Female,43,Bengaluru,Karnataka,South,2024-10-31,Affiliate,Bronze,Loyal
C108823,Customer 08823,Male,38,Kochi,Kerala,South,2023-02-24,Paid Search,Bronze,Occasional
C108824,Customer 08824,Male,40,Hyderabad,Telangana,South,2025-01-09,Organic Search,Silver,Occasional
C108825,Customer 08825,Female,20,Ahmedabad,Gujarat,West,2025-02-07,Direct,Bronze,Discount Seeker
C108826,Customer 08826,Male,33,Lucknow,Uttar Pradesh,North,2023-08-23,Email,Silver,Prime
C108827,Customer 08827,Male,22,Mumbai,Maharashtra,West,2023-06-05,Affiliate,Silver,Occasional
C108828,Customer 08828,Female,33,Hyderabad,Telangana,South,2024-10-11,Email,Gold,Occasional
C108829,Customer 08829,Male,44,Kochi,Kerala,South,2023-09-24,Direct,Bronze,Loyal
C108830,Customer 08830,Male,33,Hyderabad,Telangana,South,2025-09-01,Paid Search,Bronze,Loyal
C108831,Customer 08831,Male,18,Chennai,Tamil Nadu,South,2025-03-13,Organic Search,Silver,Loyal
C108832,Customer 08832,Female,23,Surat,Gujarat,West,2025-09-15,Organic Search,Silver,Discount Seeker
C108833,Customer 08833,Female,39,Delhi,Delhi,North,2024-07-07,Organic Search,Bronze,Loyal
C108834,Customer 08834,Female,28,Kochi,Kerala,South,2025-08-29,Direct,Bronze,Discount Seeker
C108835,Customer 08835,Female,41,Bengaluru,Karnataka,South,2023-01-15,Email,Gold,Loyal
C108836,Customer 08836,Female,21,Pune,Maharashtra,West,2023-10-28,Organic Search,Bronze,Prime
C108837,Customer 08837,Male,37,Bengaluru,Karnataka,South,2023-01-03,Organic Search,Silver,Prime
C108838,Customer 08838,Female,37,Chennai,Tamil Nadu,South,2024-12-02,Email,Gold,Occasional
C108839,Customer 08839,Female,41,Mumbai,Maharashtra,West,2024-06-12,Paid Search,Bronze,Discount Seeker
C108840,Customer 08840,Female,26,Mumbai,Maharashtra,West,2023-10-25,Affiliate,Bronze,Occasional
C108841,Customer 08841,Female,41,Hyderabad,Telangana,South,2023-11-12,Direct,Silver,Occasional
C108842,Customer 08842,Male,48,Bengaluru,Karnataka,South,2024-10-28,Affiliate,Gold,Occasional
C108843,Customer 08843,Male,18,Pune,Maharashtra,West,2023-07-06,Organic Search,Gold,Loyal
C108844,Customer 08844,Female,34,Mumbai,Maharashtra,West,2024-06-16,Email,Bronze,Occasional
C108845,Customer 08845,Female,18,Delhi,Delhi,North,2024-09-27,Email,Bronze,Occasional
C108846,Customer 08846,Female,24,Delhi,Delhi,North,2023-09-06,Direct,Bronze,Prime
C108847,Customer 08847,Prefer not to say,25,Hyderabad,Telangana,South,2023-08-25,Organic Search,Bronze,Occasional
C108848,Customer 08848,Female,32,Delhi,Delhi,North,2024-01-02,Affiliate,Bronze,Occasional
C108849,Customer 08849,Female,37,Mumbai,Maharashtra,West,2024-09-04,Email,Gold,Occasional
C108850,Customer 08850,Female,42,Pune,Maharashtra,West,2023-09-21,Social,Bronze,Occasional
C108851,Customer 08851,Female,36,Ahmedabad,Gujarat,West,2024-01-28,Paid Search,Bronze,Discount Seeker
C108852,Customer 08852,Female,40,Kolkata,West Bengal,East,2024-07-16,Organic Search,Bronze,Occasional
C108853,Customer 08853,Male,22,Delhi,Delhi,North,2023-07-13,Affiliate,Platinum,Loyal
C108854,Customer 08854,Female,44,Lucknow,Uttar Pradesh,North,2024-08-11,Organic Search,Bronze,Discount Seeker
C108855,Customer 08855,Female,18,Pune,Maharashtra,West,2023-05-23,Paid Search,Silver,New
C108856,Customer 08856,Female,48,Pune,Maharashtra,West,2023-05-28,Social,Gold,Loyal
C108857,Customer 08857,Female,46,Delhi,Delhi,North,2023-09-03,Paid Search,Silver,Occasional
C108858,Customer 08858,Non-binary,41,Delhi,Delhi,North,2023-10-24,Email,Bronze,Prime
C108859,Customer 08859,Male,55,Hyderabad,Telangana,South,2023-01-31,Paid Search,Silver,Occasional
C108860,Customer 08860,Male,18,Delhi,Delhi,North,2025-09-22,Social,Bronze,Loyal
C108861,Customer 08861,Male,41,Kolkata,West Bengal,East,2023-11-15,Organic Search,Bronze,Discount Seeker
C108862,Customer 08862,Male,34,Bengaluru,Karnataka,South,2025-04-12,Social,Gold,New
C108863,Customer 08863,Male,35,Mumbai,Maharashtra,West,2025-07-22,Email,Silver,Prime
C108864,Customer 08864,Male,21,Mumbai,Maharashtra,West,2025-04-08,Direct,Bronze,Discount Seeker
C108865,Customer 08865,Male,37,Mumbai,Maharashtra,West,2025-05-10,Organic Search,Silver,Loyal
C108866,Customer 08866,Male,36,Hyderabad,Telangana,South,2023-04-14,Paid Search,Silver,Occasional
C108867,Customer 08867,Male,26,Mumbai,Maharashtra,West,2024-01-21,Paid Search,Platinum,Discount Seeker
C108868,Customer 08868,Female,32,Chennai,Tamil Nadu,South,2025-02-11,Organic Search,Gold,Occasional
C108869,Customer 08869,Male,20,Bengaluru,Karnataka,South,2024-08-18,Paid Search,Bronze,Prime
C108870,Customer 08870,Female,29,Chennai,Tamil Nadu,South,2023-01-06,Direct,Bronze,Prime
C108871,Customer 08871,Male,43,Indore,Madhya Pradesh,Central,2024-08-10,Paid Search,Bronze,Occasional
C108872,Customer 08872,Male,43,Surat,Gujarat,West,2025-04-12,Paid Search,Bronze,Discount Seeker
C108873,Customer 08873,Male,41,Chennai,Tamil Nadu,South,2025-05-07,Influencer,Silver,Prime
C108874,Customer 08874,Male,43,Hyderabad,Telangana,South,2024-02-02,Affiliate,Silver,Loyal
C108875,Customer 08875,Male,43,Kolkata,West Bengal,East,2023-09-02,Paid Search,Bronze,New
C108876,Customer 08876,Male,27,Indore,Madhya Pradesh,Central,2023-11-17,Affiliate,Gold,Occasional
C108877,Customer 08877,Female,36,Hyderabad,Telangana,South,2023-11-03,Email,Bronze,Discount Seeker
C108878,Customer 08878,Female,44,Mumbai,Maharashtra,West,2023-12-25,Direct,Gold,Occasional
C108879,Customer 08879,Female,19,Ahmedabad,Gujarat,West,2023-11-09,Organic Search,Bronze,Occasional
C108880,Customer 08880,Female,19,Mumbai,Maharashtra,West,2024-04-18,Social,Gold,New
C108881,Customer 08881,Female,19,Ahmedabad,Gujarat,West,2023-02-12,Email,Silver,New
C108882,Customer 08882,Male,18,Mumbai,Maharashtra,West,2023-10-12,Influencer,Bronze,Loyal
C108883,Customer 08883,Male,22,Mumbai,Maharashtra,West,2023-11-22,Email,Bronze,Occasional
C108884,Customer 08884,Female,28,Jaipur,Rajasthan,North,2023-06-08,Organic Search,Gold,Occasional
C108885,Customer 08885,Male,48,Kolkata,West Bengal,East,2025-06-27,Influencer,Bronze,Loyal
C108886,Customer 08886,Female,29,Chennai,Tamil Nadu,South,2024-11-30,Social,Bronze,Prime
C108887,Customer 08887,Male,18,Lucknow,Uttar Pradesh,North,2025-08-01,Social,Gold,Occasional
C108888,Customer 08888,Male,35,Lucknow,Uttar Pradesh,North,2024-08-04,Paid Search,Silver,Prime
C108889,Customer 08889,Male,31,Hyderabad,Telangana,South,2023-04-24,Affiliate,Gold,New
C108890,Customer 08890,Female,25,Noida,Uttar Pradesh,North,2025-07-25,Social,Platinum,Loyal
C108891,Customer 08891,Female,27,Bengaluru,Karnataka,South,2024-04-19,Influencer,Bronze,Occasional
C108892,Customer 08892,Female,44,Delhi,Delhi,North,2024-12-09,Social,Gold,Discount Seeker
C108893,Customer 08893,Male,19,Lucknow,Uttar Pradesh,North,2024-01-30,Organic Search,Bronze,Occasional
C108894,Customer 08894,Male,18,Hyderabad,Telangana,South,2024-05-26,Affiliate,Gold,Occasional
C108895,Customer 08895,Male,38,Surat,Gujarat,West,2024-05-21,Organic Search,Silver,Occasional
C108896,Customer 08896,Male,27,Mumbai,Maharashtra,West,2023-10-22,Paid Search,Gold,Loyal
C108897,Customer 08897,Female,49,Mumbai,Maharashtra,West,2024-07-28,Direct,Silver,Occasional
C108898,Customer 08898,Male,31,Mumbai,Maharashtra,West,2025-01-29,Influencer,Silver,New
C108899,Customer 08899,Male,32,Pune,Maharashtra,West,2023-01-21,Affiliate,Gold,Discount Seeker
C108900,Customer 08900,Female,41,Lucknow,Uttar Pradesh,North,2023-05-16,Organic Search,Bronze,Occasional
C108901,Customer 08901,Male,18,Bengaluru,Karnataka,South,2025-05-21,Affiliate,Bronze,New
C108902,Customer 08902,Female,36,Mumbai,Maharashtra,West,2024-08-12,Email,Gold,Discount Seeker
C108903,Customer 08903,Female,29,Bengaluru,Karnataka,South,2025-10-04,Social,Platinum,Loyal
C108904,Customer 08904,Female,43,Bengaluru,Karnataka,South,2024-09-17,Social,Silver,New
C108905,Customer 08905,Male,27,Pune,Maharashtra,West,2024-11-07,Social,Bronze,Occasional
C108906,Customer 08906,Male,35,Pune,Maharashtra,West,2025-07-19,Paid Search,Bronze,New
C108907,Customer 08907,Female,29,Mumbai,Maharashtra,West,2024-11-14,Social,Silver,Occasional
C108908,Customer 08908,Male,37,Hyderabad,Telangana,South,2023-12-08,Organic Search,Gold,Prime
C108909,Customer 08909,Male,30,Pune,Maharashtra,West,2024-06-30,Direct,Bronze,Loyal
C108910,Customer 08910,Male,36,Delhi,Delhi,North,2023-09-01,Direct,Bronze,Occasional
C108911,Customer 08911,Prefer not to say,51,Bengaluru,Karnataka,South,2023-12-12,Paid Search,Bronze,Prime
C108912,Customer 08912,Male,30,Pune,Maharashtra,West,2024-12-05,Direct,Bronze,Discount Seeker
C108913,Customer 08913,Female,37,Bengaluru,Karnataka,South,2023-06-04,Affiliate,Silver,Occasional
C108914,Customer 08914,Non-binary,56,Mumbai,Maharashtra,West,2024-11-26,Direct,Bronze,Prime
C108915,Customer 08915,Female,37,Delhi,Delhi,North,2024-08-27,Direct,Bronze,Occasional
C108916,Customer 08916,Female,18,Ahmedabad,Gujarat,West,2023-11-16,Paid Search,Bronze,Occasional
C108917,Customer 08917,Female,26,Delhi,Delhi,North,2023-02-16,Affiliate,Gold,Loyal
C108918,Customer 08918,Male,21,Lucknow,Uttar Pradesh,North,2024-12-30,Organic Search,Silver,Loyal
C108919,Customer 08919,Prefer not to say,42,Hyderabad,Telangana,South,2025-05-03,Influencer,Silver,Discount Seeker
C108920,Customer 08920,Female,32,Hyderabad,Telangana,South,2025-01-25,Email,Gold,Loyal
C108921,Customer 08921,Male,44,Ahmedabad,Gujarat,West,2024-03-11,Email,Bronze,Prime
C108922,Customer 08922,Female,39,Bengaluru,Karnataka,South,2024-11-07,Paid Search,Platinum,New
C108923,Customer 08923,Male,39,Delhi,Delhi,North,2024-03-05,Organic Search,Bronze,Loyal
C108924,Customer 08924,Female,21,Mumbai,Maharashtra,West,2024-01-06,Organic Search,Bronze,Discount Seeker
C108925,Customer 08925,Male,38,Kolkata,West Bengal,East,2023-12-05,Organic Search,Bronze,Occasional
C108926,Customer 08926,Male,47,Hyderabad,Telangana,South,2023-08-07,Social,Gold,New
C108927,Customer 08927,Female,19,Jaipur,Rajasthan,North,2025-09-30,Paid Search,Bronze,Occasional
C108928,Customer 08928,Non-binary,30,Hyderabad,Telangana,South,2024-11-20,Direct,Bronze,Discount Seeker
C108929,Customer 08929,Prefer not to say,37,Hyderabad,Telangana,South,2023-07-01,Direct,Bronze,New
C108930,Customer 08930,Male,34,Bengaluru,Karnataka,South,2025-06-14,Social,Platinum,Loyal
C108931,Customer 08931,Male,47,Delhi,Delhi,North,2023-06-06,Direct,Bronze,Prime
