review_id,order_id,customer_id,product_id,review_date,rating,review_text
R921181,O551333,C111073,P200230,2024-10-28,5,Product matched expectations
R921182,O551334,C110631,P200460,2025-08-01,4,Would buy again
R921183,O551335,C111040,P200018,2024-01-21,4,Not worth the price
R921184,O551336,C103649,P200600,2023-12-19,3,Fast delivery
R921185,O551337,C108457,P200328,2025-09-06,4,Size or fit issue
R921186,O551338,C108028,P200063,2024-05-28,3,Excellent value
R921187,O551339,C107066,P200635,2024-11-10,3,Late delivery
R921188,O551340,C109029,P200643,2023-11-02,5,Late delivery
R921189,O551341,C101212,P200216,2025-04-06,3,Size or fit issue
R921190,O551344,C106707,P200210,2025-04-11,4,Would buy again
R921191,O551345,C104336,P200109,2024-05-19,3,Excellent value
R921192,O551346,C101622,P200402,2024-10-26,4,Would buy again
R921193,O551347,C104185,P200600,2024-03-29,3,Fast delivery
R921194,O551348,C106005,P200320,2024-03-30,4,Quality could be better
R921195,O551349,C102238,P200047,2025-10-11,4,Fast delivery
R921196,O551351,C102327,P200600,2024-07-18,4,Size or fit issue
R921197,O551353,C101873,P200600,2025-11-23,4,Not worth the price
R921198,O551358,C105013,P200321,2024-07-11,3,Product matched expectations
R921199,O551361,C109817,P200049,2024-12-27,4,Fast delivery
R921200,O551362,C111379,P200364,2023-02-10,4,Excellent value
R921201,O551364,C109183,P200364,2024-11-24,5,Quality could be better
R921202,O551366,C110703,P200078,2026-01-07,3,Late delivery
R921203,O551367,C100432,P200047,2023-05-25,4,Late delivery
R921204,O551369,C111872,P200600,2024-11-15,4,Quality could be better
R921205,O551370,C103376,P200149,2024-01-06,2,Size or fit issue
R921206,O551372,C110605,P200600,2025-10-03,4,Would buy again
R921207,O551373,C109259,P200460,2025-10-23,3,Not worth the price
R921208,O551374,C105594,P200373,2024-11-30,4,Would buy again
R921209,O551377,C108324,P200535,2024-10-22,3,Quality could be better
R921210,O551378,C108881,P200105,2023-08-17,3,Quality could be better
R921211,O551379,C100820,P200460,2025-11-13,5,Late delivery
R921212,O551383,C101189,P200078,2023-12-24,3,Quality could be better
R921213,O551385,C104517,P200600,2024-07-07,5,Excellent value
R921214,O551387,C104674,P200041,2025-04-11,5,Quality could be better
R921215,O551390,C111314,P200477,2023-04-27,4,Would buy again
R921216,O551393,C111303,P200600,2023-10-05,4,Excellent value
R921217,O551395,C101012,P200239,2024-10-27,5,Not worth the price
R921218,O551396,C104423,P200305,2024-01-01,4,Not worth the price
R921219,O551399,C102865,P200325,2026-01-17,5,Size or fit issue
R921220,O551402,C101173,P200600,2024-12-28,3,Size or fit issue
R921221,O551406,C108419,P200619,2025-01-27,5,Fast delivery
R921222,O551407,C104391,P200352,2024-12-12,3,Late delivery
R921223,O551408,C102610,P200600,2025-11-12,4,Quality could be better
R921224,O551409,C110170,P200267,2025-09-07,4,Excellent value
R921225,O551414,C103305,P200070,2023-06-12,5,Would buy again
R921226,O551421,C101504,P200600,2023-01-11,4,Late delivery
R921227,O551423,C104917,P200368,2024-11-25,3,Late delivery
R921228,O551426,C103448,P200266,2023-08-21,4,Quality could be better
R921229,O551430,C100616,P200600,2025-11-04,4,Fast delivery
R921230,O551432,C105433,P200547,2023-05-18,4,Would buy again
R921231,O551436,C106771,P200033,2025-02-01,4,Would buy again
R921232,O551437,C109560,P200490,2023-02-25,5,Product matched expectations
R921233,O551439,C101176,P200188,2023-10-21,1,Fast delivery
R921234,O551441,C103568,P200428,2025-05-26,3,Excellent value
R921235,O551443,C104621,P200600,2024-01-27,4,Excellent value
R921236,O551447,C100677,P200012,2023-07-03,5,Excellent value
R921237,O551451,C102160,P200063,2023-06-14,4,Fast delivery
R921238,O551452,C111578,P200239,2024-10-31,4,Fast delivery
R921239,O551454,C103859,P200597,2024-09-07,4,Product matched expectations
R921240,O551457,C111474,P200387,2023-02-03,3,Would buy again
R921241,O551458,C110296,P200352,2025-12-08,4,Quality could be better
R921242,O551459,C105966,P200600,2025-06-30,4,Late delivery
R921243,O551462,C101568,P200063,2024-09-26,5,Fast delivery
R921244,O551463,C111002,P200499,2023-10-17,4,Late delivery
R921245,O551464,C110694,P200600,2025-12-10,5,Excellent value
R921246,O551465,C110594,P200063,2024-11-02,3,Would buy again
R921247,O551472,C102611,P200014,2024-03-22,3,Size or fit issue
R921248,O551476,C100214,P200600,2024-10-29,5,Size or fit issue
R921249,O551478,C102298,P200600,2025-05-02,3,Not worth the price
R921250,O551479,C104530,P200197,2024-10-19,1,Would buy again
R921251,O551481,C105658,P200453,2025-02-03,5,Would buy again
R921252,O551483,C101112,P200041,2025-05-12,4,Not worth the price
R921253,O551486,C104848,P200597,2025-06-06,4,Late delivery
R921254,O551487,C102592,P200352,2023-02-08,4,Size or fit issue
R921255,O551488,C105650,P200127,2023-02-02,3,Size or fit issue
R921256,O551491,C108512,P200637,2025-09-30,3,Late delivery
R921257,O551493,C110061,P200189,2024-04-14,4,Late delivery
R921258,O551495,C100352,P200600,2024-05-23,5,Not worth the price
R921259,O551496,C110464,P200464,2025-10-30,5,Fast delivery
R921260,O551498,C104516,P200410,2023-11-16,3,Late delivery
R921261,O551501,C107802,P200305,2023-04-12,4,Quality could be better
R921262,O551506,C103472,P200600,2024-11-01,4,Not worth the price
R921263,O551507,C105012,P200419,2023-11-03,2,Would buy again
R921264,O551511,C110917,P200041,2023-09-18,4,Would buy again
R921265,O551517,C111379,P200264,2024-07-18,4,Quality could be better
R921266,O551518,C107404,P200300,2023-12-21,3,Fast delivery
R921267,O551519,C111379,P200600,2025-12-12,4,Size or fit issue
R921268,O551521,C103376,P200239,2023-06-19,4,Size or fit issue
R921269,O551527,C102327,P200078,2023-11-02,4,Would buy again
R921270,O551528,C104309,P200600,2025-10-09,5,Would buy again
R921271,O551529,C102620,P200600,2023-12-20,4,Late delivery
R921272,O551530,C106115,P200574,2025-10-25,4,Would buy again
R921273,O551531,C108416,P200305,2025-04-12,2,Late delivery
R921274,O551533,C101310,P200600,2024-07-13,5,Fast delivery
R921275,O551535,C109641,P200600,2025-02-26,4,Would buy again
R921276,O551542,C110061,P200063,2024-01-08,3,Not worth the price
R921277,O551543,C106198,P200640,2025-03-31,4,Excellent value
R921278,O551544,C106178,P200240,2024-03-13,4,Not worth the price
R921279,O551545,C102555,P200419,2023-07-04,3,Not worth the price
R921280,O551546,C107302,P200431,2024-07-26,5,Not worth the price
R921281,O551547,C102555,P200002,2024-11-10,5,Not worth the price
R921282,O551549,C111140,P200490,2025-01-31,2,Fast delivery
R921283,O551550,C102538,P200364,2024-05-20,3,Not worth the price
R921284,O551551,C110605,P200460,2023-10-23,3,Would buy again
R921285,O551557,C100884,P200278,2023-02-23,3,Would buy again
R921286,O551558,C106444,P200600,2025-02-26,4,Quality could be better
R921287,O551562,C104464,P200002,2024-01-01,4,Fast delivery
R921288,O551563,C105429,P200368,2025-12-04,3,Size or fit issue
R921289,O551569,C108413,P200012,2025-01-28,4,Size or fit issue
R921290,O551570,C103035,P200596,2024-04-27,3,Quality could be better
R921291,O551572,C110190,P200063,2023-09-20,4,Fast delivery
R921292,O551574,C106234,P200460,2025-05-30,4,Size or fit issue
R921293,O551575,C101144,P200600,2024-12-19,4,Quality could be better
R921294,O551576,C106651,P200284,2024-08-01,5,Fast delivery
R921295,O551578,C111633,P200600,2025-12-01,4,Quality could be better
R921296,O551579,C103889,P200130,2025-05-11,3,Size or fit issue
R921297,O551580,C104950,P200018,2023-08-20,5,Quality could be better
R921298,O551582,C107351,P200328,2024-03-05,5,Fast delivery
R921299,O551597,C110883,P200239,2026-01-19,2,Quality could be better
R921300,O551598,C102179,P200000,2024-02-03,3,Would buy again
R921301,O551599,C110245,P200646,2025-12-24,5,Would buy again
R921302,O551601,C101918,P200600,2024-10-31,4,Product matched expectations
R921303,O551603,C107216,P200600,2023-07-26,4,Fast delivery
R921304,O551604,C101873,P200261,2023-11-22,3,Late delivery
R921305,O551605,C102286,P200600,2024-05-27,2,Quality could be better
R921306,O551606,C110714,P200423,2024-10-25,4,Quality could be better
R921307,O551609,C106995,P200446,2025-01-18,3,Late delivery
R921308,O551611,C104309,P200301,2024-08-05,4,Not worth the price
R921309,O551612,C103352,P200049,2023-05-29,4,Not worth the price
R921310,O551615,C100180,P200503,2024-02-29,5,Late delivery
R921311,O551618,C110438,P200615,2024-03-14,3,Product matched expectations
R921312,O551622,C109969,P200619,2023-09-17,3,Would buy again
R921313,O551623,C101419,P200033,2025-09-21,3,Would buy again
R921314,O551625,C106542,P200014,2023-07-09,5,Not worth the price
R921315,O551629,C107981,P200464,2024-06-09,3,Fast delivery
R921316,O551630,C103009,P200206,2024-05-20,5,Product matched expectations
R921317,O551631,C111303,P200007,2024-02-23,5,Would buy again
R921318,O551632,C111379,P200228,2023-05-30,5,Quality could be better
R921319,O551634,C111379,P200041,2025-05-05,5,Late delivery
R921320,O551635,C111073,P200635,2023-01-17,4,Fast delivery
R921321,O551637,C105639,P200268,2024-09-26,3,Would buy again
R921322,O551639,C107624,P200197,2023-11-08,4,Late delivery
R921323,O551642,C107098,P200078,2024-05-31,4,Would buy again
R921324,O551643,C106707,P200600,2025-09-21,4,Quality could be better
R921325,O551644,C111903,P200600,2023-10-07,4,Size or fit issue
R921326,O551648,C109029,P200273,2025-07-31,4,Late delivery
R921327,O551651,C111040,P200600,2024-05-09,5,Late delivery
R921328,O551652,C100275,P200296,2023-11-21,2,Not worth the price
R921329,O551655,C107402,P200600,2025-03-03,4,Size or fit issue
R921330,O551658,C101873,P200600,2025-05-24,4,Size or fit issue
R921331,O551663,C102748,P200600,2023-12-12,4,Late delivery
R921332,O551664,C100366,P200352,2026-01-13,3,Late delivery
R921333,O551666,C111201,P200410,2024-06-09,3,Fast delivery
R921334,O551667,C106853,P200460,2025-05-27,3,Late delivery
R921335,O551668,C111037,P200547,2025-06-07,4,Excellent value
R921336,O551670,C106136,P200216,2023-07-02,3,Quality could be better
R921337,O551672,C111010,P200503,2023-10-03,4,Fast delivery
R921338,O551673,C108132,P200600,2023-11-11,3,Not worth the price
R921339,O551674,C108313,P200600,2023-12-06,4,Late delivery
R921340,O551684,C100653,P200600,2024-05-05,3,Excellent value
R921341,O551691,C100270,P200597,2026-01-14,4,Size or fit issue
R921342,O551692,C111023,P200464,2024-11-21,4,Quality could be better
R921343,O551696,C108370,P200204,2025-06-08,5,Would buy again
R921344,O551700,C105857,P200600,2024-10-01,3,Size or fit issue
R921345,O551703,C109647,P200457,2025-03-03,3,Fast delivery
R921346,O551707,C108832,P200597,2023-12-06,4,Late delivery
R921347,O551714,C102513,P200239,2024-11-01,5,Fast delivery
R921348,O551717,C110210,P200600,2024-08-19,3,Product matched expectations
R921349,O551719,C110426,P200147,2025-11-23,4,Quality could be better
R921350,O551720,C102707,P200163,2025-08-17,4,Product matched expectations
R921351,O551725,C103550,P200394,2024-09-16,4,Late delivery
R921352,O551726,C101206,P200600,2023-05-16,4,Not worth the price
R921353,O551730,C106178,P200364,2024-12-02,3,Quality could be better
R921354,O551731,C108561,P200600,2023-11-20,4,Late delivery
R921355,O551734,C104202,P200197,2024-10-30,4,Size or fit issue
R921356,O551736,C106019,P200321,2023-10-22,3,Excellent value
R921357,O551737,C101144,P200600,2023-11-10,4,Would buy again
R921358,O551739,C104309,P200597,2024-08-16,3,Not worth the price
R921359,O551746,C111013,P200268,2025-11-17,3,Not worth the price
R921360,O551748,C106143,P200600,2025-11-26,5,Product matched expectations
R921361,O551751,C111247,P200464,2025-01-30,4,Fast delivery
R921362,O551752,C110477,P200068,2025-06-04,4,Late delivery
R921363,O551753,C108561,P200600,2025-11-06,4,Fast delivery
R921364,O551754,C109046,P200628,2023-11-19,5,Fast delivery
R921365,O551755,C103327,P200600,2023-11-24,2,Fast delivery
R921366,O551756,C106422,P200397,2024-06-17,4,Fast delivery
R921367,O551761,C102150,P200112,2023-01-04,5,Excellent value
R921368,O551762,C101999,P200399,2024-11-01,4,Size or fit issue
R921369,O551763,C106042,P200129,2024-04-29,3,Not worth the price
R921370,O551766,C103413,P200370,2025-02-21,3,Size or fit issue
R921371,O551770,C109136,P200161,2024-01-03,5,Quality could be better
R921372,O551772,C108935,P200063,2024-12-06,5,Excellent value
R921373,O551773,C107519,P200600,2025-06-21,4,Quality could be better
R921374,O551778,C103694,P200239,2024-12-25,5,Fast delivery
R921375,O551781,C108561,P200197,2023-11-13,4,Excellent value
R921376,O551782,C110314,P200600,2025-05-11,3,Size or fit issue
R921377,O551785,C110137,P200041,2023-06-06,4,Quality could be better
R921378,O551786,C111379,P200600,2024-11-22,4,Excellent value
R921379,O551787,C110061,P200328,2025-01-15,3,Quality could be better
R921380,O551788,C100862,P200460,2023-02-02,4,Quality could be better
R921381,O551789,C108935,P200460,2023-06-21,2,Quality could be better
R921382,O551791,C106197,P200464,2023-07-01,5,Size or fit issue
R921383,O551793,C107257,P200464,2025-10-24,5,Size or fit issue
R921384,O551794,C107704,P200600,2023-11-18,2,Quality could be better
R921385,O551795,C110137,P200030,2025-11-09,3,Product matched expectations
R921386,O551796,C111379,P200041,2024-12-16,4,Excellent value
R921387,O551799,C105888,P200253,2024-09-24,5,Quality could be better
R921388,O551800,C103668,P200197,2025-04-25,4,Excellent value
R921389,O551801,C107311,P200054,2025-11-14,5,Quality could be better
R921390,O551803,C103728,P200335,2025-12-28,2,Fast delivery
R921391,O551804,C110978,P200619,2024-06-25,5,Would buy again
R921392,O551807,C100474,P200292,2025-10-13,3,Excellent value
R921393,O551809,C111707,P200364,2024-11-25,5,Would buy again
R921394,O551810,C104904,P200218,2023-06-12,5,Product matched expectations
R921395,O551813,C106495,P200500,2025-08-29,4,Fast delivery
R921396,O551816,C102081,P200033,2024-11-11,3,Product matched expectations
R921397,O551820,C101299,P200157,2025-04-03,4,Quality could be better
R921398,O551821,C101586,P200600,2023-10-06,3,Product matched expectations
R921399,O551822,C108297,P200197,2023-06-22,5,Would buy again
R921400,O551825,C109981,P200600,2024-06-16,3,Not worth the price
R921401,O551828,C110088,P200600,2025-12-08,5,Not worth the price
R921402,O551829,C110401,P200600,2024-06-27,5,Would buy again
R921403,O551831,C101567,P200197,2024-02-07,4,Product matched expectations
R921404,O551832,C109597,P200422,2024-11-30,4,Size or fit issue
R921405,O551833,C108291,P200488,2025-10-20,3,Size or fit issue
R921406,O551834,C107624,P200284,2025-12-30,4,Fast delivery
R921407,O551838,C108130,P200306,2023-04-02,4,Would buy again
R921408,O551841,C102067,P200600,2023-04-19,4,Size or fit issue
R921409,O551843,C104740,P200600,2024-06-29,3,Excellent value
R921410,O551845,C110020,P200215,2025-05-31,4,Would buy again
R921411,O551848,C109981,P200600,2023-06-08,3,Excellent value
R921412,O551851,C108356,P200600,2023-11-26,5,Fast delivery
R921413,O551854,C105796,P200197,2023-03-16,3,Product matched expectations
R921414,O551855,C106204,P200517,2024-12-17,4,Fast delivery
R921415,O551857,C109903,P200085,2024-03-06,3,Fast delivery
R921416,O551859,C104252,P200451,2023-06-01,5,Fast delivery
R921417,O551861,C102865,P200517,2023-08-24,4,Not worth the price
R921418,O551865,C104268,P200597,2025-11-22,3,Fast delivery
R921419,O551866,C103295,P200543,2026-01-04,4,Late delivery
R921420,O551869,C110803,P200600,2023-05-14,4,Would buy again
R921421,O551873,C110376,P200582,2024-02-11,4,Would buy again
R921422,O551874,C109817,P200275,2025-06-09,4,Fast delivery
R921423,O551875,C111379,P200033,2024-08-27,3,Late delivery
R921424,O551877,C108437,P200041,2025-11-15,4,Quality could be better
R921425,O551878,C107165,P200600,2023-07-08,4,Late delivery
R921426,O551880,C105414,P200026,2024-12-13,1,Late delivery
R921427,O551882,C108132,P200600,2025-07-10,4,Product matched expectations
R921428,O551883,C106930,P200006,2024-11-12,3,Not worth the price
R921429,O551884,C100507,P200171,2024-02-13,4,Quality could be better
R921430,O551885,C107489,P200070,2025-11-22,3,Late delivery
R921431,O551888,C108442,P200464,2023-12-10,4,Would buy again
R921432,O551890,C111379,P200600,2023-07-16,4,Excellent value
R921433,O551892,C111538,P200600,2025-06-28,5,Size or fit issue
R921434,O551894,C102100,P200503,2024-02-29,3,Fast delivery
R921435,O551895,C105387,P200526,2024-06-13,1,Fast delivery
R921436,O551897,C109672,P200352,2024-03-10,4,Not worth the price
R921437,O551898,C111073,P200319,2025-06-19,3,Fast delivery
R921438,O551901,C108077,P200600,2024-11-28,5,Excellent value
R921439,O551903,C110843,P200600,2024-11-18,2,Quality could be better
R921440,O551904,C111240,P200464,2023-04-26,3,Excellent value
R921441,O551908,C106316,P200382,2025-07-02,5,Excellent value
R921442,O551912,C111379,P200057,2024-12-02,3,Fast delivery
R921443,O551913,C104463,P200464,2023-09-15,4,Excellent value
R921444,O551916,C111073,P200364,2025-01-04,5,Fast delivery
R921445,O551918,C108291,P200106,2024-02-25,4,Size or fit issue
R921446,O551920,C107524,P200197,2023-10-20,4,Late delivery
R921447,O551922,C101587,P200600,2024-10-20,5,Fast delivery
R921448,O551931,C103431,P200554,2023-04-16,5,Fast delivery
R921449,O551932,C103278,P200563,2023-12-08,4,Would buy again
R921450,O551934,C102866,P200559,2025-12-08,3,Product matched expectations
R921451,O551935,C104660,P200600,2024-06-11,4,Would buy again
R921452,O551938,C106042,P200128,2025-09-10,3,Would buy again
R921453,O551942,C110894,P200394,2025-06-17,3,Late delivery
R921454,O551947,C102327,P200600,2024-06-01,4,Would buy again
R921455,O551948,C106644,P200600,2025-11-17,3,Size or fit issue
R921456,O551953,C104264,P200600,2025-11-20,5,Fast delivery
R921457,O551954,C106222,P200163,2025-12-11,4,Excellent value
R921458,O551957,C103448,P200600,2023-12-05,4,Would buy again
R921459,O551959,C103031,P200216,2025-10-27,4,Fast delivery
R921460,O551960,C108719,P200195,2024-02-25,3,Fast delivery
R921461,O551967,C110061,P200544,2025-03-24,5,Quality could be better
R921462,O551969,C110838,P200429,2024-08-21,3,Size or fit issue
R921463,O551971,C109809,P200059,2024-06-20,2,Not worth the price
R921464,O551976,C102534,P200103,2023-10-08,4,Size or fit issue
R921465,O551978,C107089,P200239,2024-06-17,5,Would buy again
R921466,O551981,C110717,P200509,2023-02-10,5,Quality could be better
R921467,O551984,C109253,P200389,2024-06-18,3,Late delivery
R921468,O551986,C111073,P200538,2023-04-17,1,Would buy again
R921469,O551992,C103413,P200292,2025-01-24,2,Would buy again
R921470,O551995,C106198,P200600,2023-01-25,1,Size or fit issue
R921471,O551998,C106019,P200591,2023-07-02,4,Late delivery
R921472,O552000,C102314,P200433,2025-08-23,5,Late delivery
R921473,O552003,C109686,P200552,2024-12-25,5,Late delivery
R921474,O552004,C101335,P200600,2023-03-21,4,Late delivery
R921475,O552008,C101528,P200646,2025-12-08,5,Not worth the price
R921476,O552009,C100388,P200209,2023-04-06,5,Product matched expectations
R921477,O552012,C104970,P200552,2025-02-15,3,Would buy again
R921478,O552014,C106592,P200600,2023-04-06,4,Excellent value
R921479,O552015,C102634,P200600,2023-11-05,4,Size or fit issue
R921480,O552018,C109581,P200600,2023-09-28,4,Size or fit issue
R921481,O552019,C107823,P200600,2024-06-29,3,Late delivery
R921482,O552033,C105867,P200600,2023-02-10,5,Late delivery
R921483,O552034,C104275,P200600,2023-11-07,4,Not worth the price
R921484,O552035,C100703,P200600,2024-12-06,4,Excellent value
R921485,O552042,C108076,P200197,2023-12-14,2,Quality could be better
R921486,O552043,C102088,P200178,2024-05-11,5,Would buy again
R921487,O552044,C102853,P200216,2023-06-06,5,Fast delivery
R921488,O552046,C109900,P200161,2023-12-14,4,Quality could be better
R921489,O552049,C111062,P200452,2025-04-11,3,Would buy again
R921490,O552058,C100379,P200453,2023-05-02,4,Not worth the price
R921491,O552060,C107935,P200239,2023-10-21,5,Size or fit issue
R921492,O552064,C107302,P200600,2024-08-05,3,Not worth the price
R921493,O552067,C100631,P200007,2025-01-15,1,Size or fit issue
R921494,O552068,C102611,P200136,2025-10-17,5,Not worth the price
R921495,O552069,C101144,P200230,2024-04-19,4,Would buy again
R921496,O552070,C111829,P200186,2024-04-07,2,Fast delivery
R921497,O552072,C109917,P200204,2025-09-20,4,Not worth the price
R921498,O552075,C108694,P200600,2023-02-15,4,Would buy again
R921499,O552077,C110925,P200018,2023-09-06,4,Would buy again
R921500,O552078,C100439,P200130,2024-01-30,4,Fast delivery
R921501,O552079,C110061,P200600,2024-11-23,4,Product matched expectations
R921502,O552081,C104309,P200144,2024-10-25,5,Late delivery
R921503,O552082,C109029,P200429,2025-08-31,5,Fast delivery
R921504,O552083,C111053,P200058,2023-02-10,5,Fast delivery
R921505,O552084,C100480,P200490,2024-06-09,4,Quality could be better
R921506,O552088,C107713,P200464,2024-08-22,4,Product matched expectations
R921507,O552090,C104600,P200007,2023-08-23,3,Excellent value
R921508,O552094,C101770,P200600,2023-12-27,3,Late delivery
R921509,O552095,C105469,P200364,2023-12-24,4,Late delivery
R921510,O552096,C104805,P200221,2024-09-24,5,Product matched expectations
R921511,O552101,C108989,P200041,2025-11-29,4,Size or fit issue
R921512,O552103,C110163,P200091,2023-07-27,3,Not worth the price
R921513,O552104,C110650,P200600,2023-04-12,4,Not worth the price
R921514,O552106,C111216,P200059,2024-05-16,4,Quality could be better
R921515,O552108,C108583,P200009,2024-07-19,4,Size or fit issue
R921516,O552109,C102141,P200365,2025-12-22,5,Size or fit issue
R921517,O552111,C100717,P200600,2025-12-30,4,Not worth the price
R921518,O552113,C111314,P200239,2025-12-02,4,Product matched expectations
R921519,O552114,C109759,P200328,2024-12-21,4,Excellent value
R921520,O552116,C110055,P200600,2025-12-06,5,Would buy again
R921521,O552122,C110541,P200532,2024-06-22,2,Product matched expectations
R921522,O552124,C101993,P200451,2023-08-14,5,Fast delivery
R921523,O552126,C107079,P200370,2025-10-02,4,Product matched expectations
R921524,O552128,C111785,P200154,2024-06-20,4,Size or fit issue
R921525,O552129,C102577,P200600,2025-11-07,4,Would buy again
R921526,O552131,C101984,P200268,2026-01-12,4,Quality could be better
R921527,O552132,C111758,P200134,2024-11-02,4,Quality could be better
R921528,O552135,C111903,P200223,2023-12-09,4,Excellent value
R921529,O552136,C108299,P200600,2025-11-20,4,Quality could be better
R921530,O552138,C106198,P200464,2025-07-29,4,Not worth the price
R921531,O552145,C101768,P200464,2023-05-15,4,Late delivery
R921532,O552148,C101112,P200370,2024-01-04,4,Late delivery
R921533,O552152,C111682,P200018,2024-06-02,3,Size or fit issue
R921534,O552154,C102885,P200600,2024-12-12,4,Late delivery
R921535,O552155,C102373,P200011,2023-05-19,3,Late delivery
R921536,O552156,C100064,P200328,2024-05-24,5,Not worth the price
R921537,O552157,C104309,P200600,2024-07-25,3,Size or fit issue
R921538,O552160,C103156,P200464,2023-02-20,4,Excellent value
R921539,O552161,C107266,P200085,2025-11-22,4,Late delivery
R921540,O552162,C106743,P200157,2024-11-28,5,Product matched expectations
R921541,O552167,C109596,P200275,2024-01-24,5,Excellent value
R921542,O552171,C103555,P200566,2025-08-01,3,Excellent value
R921543,O552172,C103213,P200600,2024-07-18,3,Not worth the price
R921544,O552174,C105162,P200600,2025-01-17,5,Product matched expectations
R921545,O552175,C107155,P200109,2025-03-17,3,Not worth the price
R921546,O552182,C110985,P200600,2023-10-13,5,Would buy again
R921547,O552188,C109720,P200222,2023-03-12,4,Fast delivery
R921548,O552189,C102083,P200419,2025-11-03,4,Late delivery
R921549,O552191,C102502,P200431,2025-10-06,5,Excellent value
R921550,O552193,C109371,P200352,2023-03-12,4,Fast delivery
R921551,O552197,C100343,P200464,2024-12-09,3,Product matched expectations
R921552,O552204,C108555,P200364,2024-06-02,5,Would buy again
R921553,O552206,C106566,P200364,2024-08-31,4,Not worth the price
R921554,O552212,C105068,P200408,2025-07-04,5,Not worth the price
R921555,O552216,C109350,P200219,2025-05-19,2,Fast delivery
R921556,O552217,C102611,P200600,2025-07-12,4,Product matched expectations
R921557,O552219,C108826,P200219,2025-03-01,4,Not worth the price
R921558,O552220,C106815,P200364,2025-11-05,3,Quality could be better
R921559,O552221,C106198,P200412,2025-06-14,5,Quality could be better
R921560,O552222,C111774,P200600,2023-12-26,4,Would buy again
R921561,O552224,C111317,P200329,2025-12-01,5,Size or fit issue
R921562,O552225,C100882,P200460,2025-12-15,3,Product matched expectations
R921563,O552227,C110163,P200582,2024-10-20,2,Excellent value
R921564,O552228,C101520,P200458,2023-04-21,3,Excellent value
R921565,O552230,C106198,P200032,2023-06-14,4,Late delivery
R921566,O552238,C103662,P200600,2024-06-03,4,Quality could be better
R921567,O552244,C101567,P200268,2025-10-28,2,Late delivery
R921568,O552250,C109860,P200600,2025-01-11,4,Size or fit issue
R921569,O552252,C110396,P200157,2023-02-02,4,Would buy again
R921570,O552255,C107019,P200600,2026-01-05,4,Product matched expectations
R921571,O552257,C102759,P200239,2025-02-16,2,Not worth the price
R921572,O552258,C108986,P200600,2024-06-27,3,Would buy again
R921573,O552261,C110675,P200600,2024-10-31,5,Not worth the price
R921574,O552262,C104216,P200223,2023-08-22,2,Product matched expectations
R921575,O552269,C109560,P200078,2025-07-10,4,Product matched expectations
R921576,O552270,C100495,P200078,2025-07-04,4,Quality could be better
R921577,O552274,C106005,P200600,2023-10-24,4,Would buy again
R921578,O552277,C107031,P200600,2025-05-06,4,Size or fit issue
R921579,O552278,C106489,P200600,2024-01-23,4,Quality could be better
R921580,O552281,C104674,P200446,2024-06-24,3,Not worth the price
R921581,O552282,C105159,P200600,2024-05-14,5,Size or fit issue
R921582,O552289,C106984,P200233,2025-12-18,5,Excellent value
R921583,O552290,C110061,P200063,2024-06-05,4,Product matched expectations
R921584,O552293,C110044,P200197,2023-11-11,3,Fast delivery
R921585,O552296,C108392,P200600,2024-12-02,4,Would buy again
R921586,O552298,C105161,P200112,2026-01-13,4,Size or fit issue
R921587,O552301,C107861,P200600,2023-02-22,4,Not worth the price
R921588,O552302,C110902,P200365,2023-10-22,4,Excellent value
R921589,O552304,C107780,P200600,2025-01-04,3,Fast delivery
R921590,O552308,C111379,P200466,2024-12-17,3,Product matched expectations
R921591,O552309,C100533,P200464,2023-10-24,5,Excellent value
R921592,O552310,C107444,P200350,2024-11-13,3,Size or fit issue
R921593,O552312,C103225,P200600,2023-10-23,5,Excellent value
R921594,O552313,C109173,P200600,2024-12-08,4,Late delivery
R921595,O552317,C103268,P200041,2024-05-10,3,Fast delivery
R921596,O552318,C103603,P200364,2025-05-08,4,Would buy again
R921597,O552319,C110714,P200035,2025-12-07,4,Product matched expectations
R921598,O552324,C108323,P200600,2025-10-09,4,Would buy again
R921599,O552328,C111291,P200429,2024-10-01,4,Fast delivery
R921600,O552333,C111602,P200236,2024-06-24,4,Excellent value
R921601,O552337,C100841,P200347,2023-01-25,4,Would buy again
R921602,O552339,C104506,P200600,2024-10-15,2,Late delivery
R921603,O552343,C109767,P200268,2025-10-08,4,Quality could be better
R921604,O552350,C102344,P200138,2025-06-22,4,Product matched expectations
R921605,O552351,C107254,P200026,2023-10-22,3,Excellent value
R921606,O552353,C106198,P200097,2025-06-11,4,Quality could be better
R921607,O552356,C100220,P200600,2023-05-30,2,Fast delivery
R921608,O552357,C108028,P200460,2023-05-16,3,Excellent value
R921609,O552358,C106316,P200399,2025-12-29,4,Product matched expectations
R921610,O552359,C106194,P200600,2023-12-03,5,Would buy again
R921611,O552360,C100850,P200600,2023-08-02,3,Fast delivery
R921612,O552363,C100259,P200600,2024-04-13,4,Not worth the price
R921613,O552365,C105870,P200600,2024-03-23,3,Excellent value
R921614,O552368,C105759,P200275,2025-05-30,3,Size or fit issue
R921615,O552369,C111988,P200446,2023-12-18,4,Late delivery
R921616,O552370,C103120,P200600,2025-03-03,3,Excellent value
R921617,O552371,C101245,P200417,2025-12-02,4,Product matched expectations
R921618,O552372,C106259,P200262,2025-06-19,3,Would buy again
R921619,O552373,C100474,P200600,2023-10-20,4,Late delivery
